open_time,open,high,low,close,volume,close_time,quote_vol,trades,taker_base,taker_quote,ignore
2026-04-22 08:15:00,78141.2,78158.0,78112.31,78137.15,115.07928,1776845999999,8990730.74877730,8189,84.25032000,6581977.31601790,0
2026-04-22 08:20:00,78137.14,78219.41,78020.89,78031.2,180.6679,1776846299999,14116618.12052330,17624,100.46992000,7851283.24234070,0
2026-04-22 08:25:00,78030.95,78095.99,77965.76,77965.76,215.63676,1776846599999,16828758.12046800,13250,129.56851000,10112186.73512420,0
2026-04-22 08:30:00,77965.76,78018.82,77949.25,77967.2,35.42988,1776846899999,2762789.30870760,9092,18.48472000,1441400.65175520,0
2026-04-22 08:35:00,77967.2,78008.68,77958.8,77979.75,49.13311,1776847199999,3831755.21022790,7887,28.69097000,2237480.90131730,0
2026-04-22 08:40:00,77979.74,78007.83,77944.2,77944.2,35.8251,1776847499999,2793682.87788120,5772,21.24839000,1656946.38301110,0
2026-04-22 08:45:00,77944.2,77992.21,77941.59,77966.0,28.87735,1776847799999,2251668.55517110,6313,14.40476000,1123127.88809490,0
2026-04-22 08:50:00,77966.01,78070.94,77966.0,78050.36,37.71625,1776848099999,2942067.81063520,6202,21.25382000,1657842.54663260,0
2026-04-22 08:55:00,78050.36,78066.04,78010.92,78010.92,69.67854,1776848399999,5437747.66304560,7940,27.99025000,2184452.65928520,0
2026-04-22 09:00:00,78010.92,78057.74,77956.76,77991.33,50.96186,1776848699999,3974654.70800410,13609,27.32234000,2130965.55997610,0
2026-04-22 09:05:00,77991.33,78077.0,77958.0,78064.47,32.84234,1776848999999,2562197.82823370,9498,18.57569000,1449092.13674660,0
2026-04-22 09:10:00,78064.46,78096.0,78031.97,78039.35,41.44239,1776849299999,3234497.85858590,7202,15.67175000,1223221.64078860,0
2026-04-22 09:15:00,78039.36,78050.0,77960.78,77983.24,30.80479,1776849599999,2402829.70089080,7424,17.52389000,1366913.31282830,0
2026-04-22 09:20:00,77983.24,78043.14,77982.53,78040.33,23.24152,1776849899999,1813231.06765930,8300,12.77228000,996414.73055990,0
2026-04-22 09:25:00,78040.34,78157.13,78036.69,78157.12,34.2723,1776850199999,2676624.59083280,5790,29.85517000,2331643.33150020,0
2026-04-22 09:30:00,78157.13,78157.13,78095.1,78099.3,21.19795,1776850499999,1656227.62595670,7875,10.78324000,842546.35941840,0
2026-04-22 09:35:00,78099.3,78114.05,78057.19,78114.02,21.43445,1776850799999,1673900.76360330,6315,10.84757000,847116.00203480,0
2026-04-22 09:40:00,78114.02,78184.7,78114.02,78145.72,28.22918,1776851099999,2206429.88719870,7155,17.90040000,1399078.99323810,0
2026-04-22 09:45:00,78145.73,78145.73,78094.95,78108.11,15.8055,1776851399999,1234571.00473310,4750,7.73381000,604082.12177480,0
2026-04-22 09:50:00,78108.12,78125.71,77987.56,77999.86,95.87724,1776851699999,7486209.54387130,7603,14.05503000,1097277.46303870,0
2026-04-22 09:55:00,77999.86,78028.01,77978.29,78001.95,19.28653,1776851999999,1504414.46716750,6489,7.30883000,570112.26719520,0
2026-04-22 10:00:00,78001.96,78051.56,77951.17,77981.35,13.42714,1776852299999,1047238.27858940,7278,5.62371000,438659.89907890,0
2026-04-22 10:05:00,77981.35,78039.79,77954.28,77954.47,13.12893,1776852599999,1024089.02095170,7445,8.08356000,630543.12463170,0
2026-04-22 10:10:00,77954.48,78039.48,77954.47,78039.48,47.89205,1776852899999,3736068.05304290,6942,15.92722000,1242414.36978290,0
2026-04-22 10:15:00,78039.48,78048.1,77973.97,78018.98,21.95761,1776853199999,1713031.32568950,8072,8.55907000,667694.51003100,0
2026-04-22 10:20:00,78018.97,78032.77,77978.47,77990.08,15.41446,1776853499999,1202455.60256480,4786,6.49853000,506915.33145060,0
2026-04-22 10:25:00,77990.09,78076.99,77984.85,78067.9,14.35221,1776853799999,1119831.71193940,4636,10.48670000,818239.46904370,0
2026-04-22 10:30:00,78067.9,78167.85,78067.89,78167.84,61.88144,1776854099999,4833787.32966610,8706,25.71496000,2008928.57639180,0
2026-04-22 10:35:00,78167.85,78180.0,78108.0,78137.95,27.04627,1776854399999,2113566.19981700,6558,14.42644000,1127412.63275600,0
2026-04-22 10:40:00,78137.95,78157.44,78100.18,78119.59,25.15181,1776854699999,1964957.20148110,6517,9.70177000,757926.66862490,0
2026-04-22 10:45:00,78119.59,78128.04,78098.0,78122.6,28.28175,1776854999999,2209154.04689190,6534,12.24681000,956650.41594330,0
2026-04-22 10:50:00,78122.6,78164.71,78100.0,78120.24,24.89897,1776855299999,1945297.30466820,6706,11.93583000,932536.02549890,0
2026-04-22 10:55:00,78120.24,78171.59,78056.99,78157.41,59.28867,1776855599999,4630079.00912000,6690,28.21452000,2203743.72848450,0
2026-04-22 11:00:00,78157.41,78280.0,78157.41,78217.09,56.49754,1776855899999,4420197.38460420,12072,34.95008000,2734459.83692610,0
2026-04-22 11:05:00,78217.09,78276.81,78102.0,78126.04,102.79152,1776856199999,8042174.80689900,10539,53.02566000,4148810.08116420,0
2026-04-22 11:10:00,78126.03,78209.84,78104.97,78152.34,32.1922,1776856499999,2516192.26189570,9040,14.61094000,1142085.60155860,0
2026-04-22 11:15:00,78152.34,78239.99,78152.33,78199.99,21.41441,1776856799999,1674697.15151510,8205,10.75557000,841084.31655540,0
2026-04-22 11:20:00,78200.0,78240.0,78200.0,78224.2,46.03358,1776857099999,3601158.36602210,5791,34.33952000,2686453.37598200,0
2026-04-22 11:25:00,78224.2,78314.65,78211.11,78314.64,61.11945,1776857399999,4783230.62293000,7281,35.37642000,2768547.90655570,0
